Date,SWE,PREC_ACCUM,TMax_F,TMin_F,TAge_F,PREC_INCR
2011-11-23,3.4,6.6,48,30,38,0.00
2011-11-24,3.4,6.6,49,33,38,0.00
2011-11-25,3.4,6.6,38,19,30,0.00
2011-11-26,3.4,6.6,35,18,26,0.10
2011-11-27,3.3,6.7,48,28,38,0.00
2011-11-28,3.3,6.7,48,35,41,0.00
2011-11-29,3.3,6.7,45,32,37,0.00
2011-11-30,3.3,6.7,38,24,31,0.00
2011-12-01,3.3,6.7,26,13,21,0.00
2011-12-02,3.3,6.7,34,11,21,0.00
2011-12-03,3.3,6.7,24,11,17,0.00
2011-12-04,3.3,6.7,21,5,15,0.00
2011-12-05,3.3,6.7,16,-1,7,0.00
2011-12-06,3.3,6.7,21,7,14,0.10
2011-12-07,3.4,6.8,33,14,24,0.00
2011-12-08,3.4,6.8,33,23,26,0.10
2011-12-09,3.4,6.9,34,22,26,0.00
2011-12-10,3.4,6.9,39,21,29,0.00
2011-12-11,3.4,6.9,39,24,31,0.00
2011-12-12,3.4,6.9,36,23,28,0.10
2011-12-13,3.6,7.0,32,19,25,0.00
2011-12-14,3.6,7.0,27,18,22,0.00
2011-12-15,3.6,7.0,33,18,23,0.00
2011-12-16,3.6,7.0,32,16,23,0.00
2011-12-17,3.6,7.0,41,18,31,0.00
2011-12-18,3.6,7.0,44,26,34,0.00
2011-12-19,3.6,7.0,30,21,25,0.00
2011-12-20,3.6,7.0,33,18,24,0.00
2011-12-21,3.6,7.0,27,14,19,0.20
2011-12-22,3.8,7.2,21,11,15,0.00
2011-12-23,3.8,7.2,31,12,22,0.00
2011-12-24,3.8,7.2,38,21,28,0.00
2011-12-25,3.8,7.2,43,27,33,0.00
2011-12-26,3.8,7.2,39,28,32,0.00
2011-12-27,3.8,7.2,37,26,30,0.00
2011-12-28,3.8,7.2,43,26,36,0.10
2011-12-29,3.9,7.3,42,34,38,0.00
2011-12-30,3.9,7.3,49,28,42,0.00
2011-12-31,3.9,7.3,28,17,22,0.00
2012-01-01,3.9,7.3,44,23,34,0.00
2012-01-02,3.9,7.3,50,33,40,0.00
2012-01-03,3.9,7.3,49,34,40,0.00
2012-01-04,3.9,7.3,49,35,40,0.00
2012-01-05,3.9,7.3,51,33,41,0.00
2012-01-06,3.9,7.3,39,29,33,0.00
2012-01-07,3.9,7.3,29,17,23,0.20
2012-01-08,4.1,7.5,28,13,22,0.00
2012-01-09,4.1,7.5,39,22,29,0.00
2012-01-10,4.1,7.5,41,24,31,0.00
2012-01-11,4.1,7.5,27,11,19,0.00
2012-01-12,4.1,7.5,33,13,22,0.00
2012-01-13,4.1,7.5,35,20,27,0.00
2012-01-14,4.1,7.5,48,27,36,0.00
2012-01-15,4.1,7.5,45,31,38,0.00
2012-01-16,4.1,7.5,33,4,14,0.00
2012-01-17,4.1,7.5,26,3,15,0.00
2012-01-18,4.1,7.5,34,25,30,0.80
2012-01-19,4.9,8.3,42,32,36,0.10
2012-01-20,5.0,8.4,39,31,34,0.20
2012-01-21,5.2,8.6,36,22,31,2.00
2012-01-22,7.4,10.6,25,17,21,0.00
2012-01-23,7.4,10.6,34,19,26,0.40
2012-01-24,7.9,11.0,30,19,23,0.00
2012-01-25,7.9,11.0,38,19,31,0.00
2012-01-26,7.9,11.0,39,26,32,0.70
2012-01-27,8.6,11.7,27,13,20,0.00
2012-01-28,8.6,11.7,31,12,21,0.00
2012-01-29,8.6,11.7,42,21,31,0.00
2012-01-30,8.6,11.7,42,26,32,0.00
2012-01-31,8.5,11.7,38,23,29,0.00
2012-02-01,8.5,11.7,40,24,30,0.10
2012-02-02,8.5,11.8,32,23,27,0.00
2012-02-03,8.5,11.8,28,16,22,0.00
2012-02-04,8.5,11.8,28,11,18,0.00
2012-02-05,8.5,11.8,34,12,21,0.00
2012-02-06,8.5,11.8,33,15,22,0.00
2012-02-07,8.5,11.8,32,11,22,0.00
2012-02-08,8.5,11.8,38,25,29,0.10
2012-02-09,8.5,11.9,33,28,29,0.00
2012-02-10,8.5,11.9,42,29,34,0.00
2012-02-11,8.5,11.9,42,30,35,0.00
2012-02-12,8.5,11.9,34,26,29,0.40
2012-02-13,8.9,12.3,36,24,28,0.00
2012-02-14,9.0,12.3,39,22,27,0.00
2012-02-15,9.0,12.3,35,21,26,0.00
2012-02-16,9.0,12.3,35,19,24,0.00
2012-02-17,9.0,12.3,35,18,24,0.00
2012-02-18,9.0,12.3,40,19,29,0.10
2012-02-19,9.1,12.4,27,14,20,0.20
2012-02-20,9.2,12.6,29,11,20,0.00
2012-02-21,9.2,12.6,33,23,28,0.60
2012-02-22,9.9,13.2,45,30,37,0.30
2012-02-23,10.2,13.5,31,18,22,0.00
2012-02-24,10.2,13.5,35,14,25,0.00
2012-02-25,10.2,13.5,40,15,25,0.00
2012-02-26,10.2,13.5,28,13,20,0.00
2012-02-27,10.2,13.5,42,21,30,0.30
2012-02-28,10.5,13.8,27,16,22,0.30
2012-02-29,10.8,14.1,35,17,24,0.70
2012-03-01,11.4,14.8,26,14,19,0.40
2012-03-02,11.9,15.2,22,14,17,0.10
2012-03-03,12.1,15.3,33,16,25,0.00
2012-03-04,12.1,15.3,43,27,34,0.00
2012-03-05,12.1,15.3,53,31,43,0.00
2012-03-06,12.1,15.3,44,18,35,0.10
2012-03-07,12.2,15.4,35,16,22,0.00
2012-03-08,12.2,15.4,43,17,29,0.00
2012-03-09,12.2,15.4,50,26,37,0.00
2012-03-10,12.2,15.4,50,32,40,0.00
2012-03-11,12.2,15.4,52,33,42,0.00
2012-03-12,11.8,15.4,52,34,43,0.00
2012-03-13,11.6,15.4,52,38,45,0.00
2012-03-14,11.4,15.4,52,36,43,0.00
2012-03-15,11.1,15.4,55,38,46,0.00
2012-03-16,10.5,15.4,57,38,46,0.00
2012-03-17,10.0,15.4,51,35,41,0.00
2012-03-18,9.6,15.4,35,23,28,0.30
2012-03-19,10.0,15.7,31,19,24,0.20
2012-03-20,10.3,15.9,36,16,27,0.10
2012-03-21,10.4,16.0,49,29,39,0.00
2012-03-22,10.5,16.0,60,33,46,0.00
2012-03-23,9.6,16.0,59,41,48,0.00
2012-03-24,9.0,16.0,58,41,49,0.00
2012-03-25,8.5,16.0,59,43,50,0.00
2012-03-26,7.9,16.0,47,28,36,0.10
2012-03-27,8.1,16.1,48,29,39,0.00
2012-03-28,8.0,16.1,54,35,42,0.10
2012-03-29,7.2,16.2,51,31,40,0.00
2012-03-30,6.8,16.2,55,37,47,0.00
2012-03-31,6.1,16.2,63,43,53,0.00
2012-04-01,5.1,16.2,50,23,32,0.30
2012-04-02,5.5,16.5,42,18,31,0.00
2012-04-03,5.5,16.5,51,27,38,0.00
2012-04-04,5.1,16.5,58,36,47,0.00
2012-04-05,4.1,16.5,46,28,39,0.00
2012-04-06,3.6,16.5,32,20,25,0.70
2012-04-07,4.4,17.2,50,18,36,0.00
2012-04-08,4.3,17.2,59,34,48,0.00
2012-04-09,4.1,17.2,63,42,53,0.00
2012-04-10,2.9,17.2,64,46,54,0.00
2012-04-11,2.0,17.2,62,33,47,0.10
2012-04-12,1.0,17.3,39,26,32,0.30
2012-04-13,1.2,17.6,43,27,34,0.20
2012-04-14,1.3,17.8,44,29,33,0.70
2012-04-15,1.9,18.5,43,30,36,0.00
2012-04-16,1.6,18.5,48,30,40,0.00
2012-04-17,0.9,18.5,48,34,41,0.20
2012-04-18,0.9,18.7,45,36,39,0.20
2012-04-19,0.6,18.9,48,36,40,0.00
2012-04-20,0.3,18.9,56,38,47,0.00
2012-04-21,0.0,18.9,64,44,55,0.00
2012-04-22,0.0,18.9,70,49,59,0.00
2012-04-23,0.0,18.9,74,53,61,0.00
2012-04-24,0.0,18.9,71,51,60,0.00
2012-04-25,0.0,18.9,61,47,53,0.00
2012-04-26,0.0,18.9,67,31,50,0.20
2012-04-27,0.3,19.1,35,26,31,0.30
2012-04-28,0.1,19.4,42,23,33,0.00
2012-04-29,0.0,19.4,50,32,40,0.00
2012-04-30,0.0,19.4,61,37,50,0.10
2012-05-01,0.0,19.5,55,37,45,0.60
2012-05-02,0.0,20.1,57,42,49,0.00
2012-05-03,0.0,20.1,62,43,52,0.00
2012-05-04,0.0,20.1,58,38,48,0.00
2012-05-05,0.0,20.1,45,31,37,0.10
2012-05-06,0.0,20.2,49,27,38,0.00
2012-05-07,0.0,20.2,56,32,44,0.00
2012-05-08,0.0,20.2,60,35,50,0.00
2012-05-09,0.0,20.2,66,43,56,0.00
2012-05-10,0.0,20.2,60,41,51,0.00
2012-05-11,0.0,20.2,57,35,46,0.00
2012-05-12,0.0,20.2,58,38,49,0.00
2012-05-13,0.0,20.2,62,37,51,0.00
2012-05-14,0.0,20.2,69,47,58,0.00
2012-05-15,0.0,20.2,74,52,62,0.00
2012-05-16,0.0,20.2,67,52,58,0.00
2012-05-17,0.0,20.2,70,47,57,0.00
2012-05-18,0.0,20.2,51,37,43,0.20
2012-05-19,0.0,20.4,57,37,47,0.00
2012-05-20,0.0,20.4,66,44,55,0.00
2012-05-21,0.0,20.4,75,51,64,0.00
2012-05-22,0.0,20.4,67,48,58,0.00
2012-05-23,0.0,20.4,50,33,43,0.00
2012-05-24,0.0,20.4,51,31,42,0.00
2012-05-25,0.0,20.4,53,39,46,0.40
2012-05-26,0.0,20.8,54,35,42,0.10
2012-05-27,0.0,20.9,44,32,38,0.10
2012-05-28,0.0,21.0,56,34,46,0.00
2012-05-29,0.0,21.0,66,42,55,0.00
2012-05-30,0.0,21.0,63,47,55,0.00
2012-05-31,0.0,21.0,64,47,56,0.00
2012-06-01,0.0,21.0,70,50,61,0.00
2012-06-02,0.0,21.0,75,54,63,0.00
2012-06-03,0.0,21.0,74,55,65,0.00
2012-06-04,0.0,21.0,79,56,66,0.00
2012-06-05,0.0,21.0,67,31,47,0.00
2012-06-06,0.0,21.0,50,31,40,0.00
2012-06-07,0.0,21.0,62,34,50,0.00
2012-06-08,0.0,21.0,72,48,62,0.00
2012-06-09,0.0,21.0,57,32,45,0.00
2012-06-10,0.0,21.0,52,31,42,0.00
2012-06-11,0.0,21.0,62,38,51,0.00
2012-06-12,0.0,21.0,69,47,59,0.00
2012-06-13,0.0,21.0,72,51,61,0.00
2012-06-14,0.0,21.0,69,47,58,0.00
2012-06-15,0.0,21.0,70,50,60,0.00
2012-06-16,0.0,21.0,70,48,59,0.00
2012-06-17,0.0,21.0,78,54,67,0.00
2012-06-18,0.0,21.0,76,51,65,0.00
2012-06-19,0.0,21.0,63,41,53,0.00
2012-06-20,0.0,21.0,61,38,51,0.00
2012-06-21,0.0,21.0,79,48,64,0.00
2012-06-22,0.0,21.0,76,57,67,0.00
2012-06-23,0.0,21.0,81,55,68,0.00
2012-06-24,0.0,21.0,80,59,69,0.00
2012-06-25,0.0,21.0,80,60,69,0.00
2012-06-26,0.0,21.0,75,46,64,0.00
2012-06-27,0.0,21.0,74,44,62,0.00
2012-06-28,0.0,21.0,80,57,69,0.00
2012-06-29,0.0,21.0,81,58,69,0.00
2012-06-30,0.0,21.0,81,57,69,0.00
2012-07-01,0.0,21.0,83,59,70,0.00
2012-07-02,0.0,21.0,81,58,69,0.00
2012-07-03,0.0,21.0,80,56,69,0.00
2012-07-04,0.0,21.0,79,58,68,0.00
2012-07-05,0.0,21.0,67,53,57,0.10
2012-07-06,0.0,21.1,71,50,60,0.10
2012-07-07,0.0,21.2,77,52,62,0.00
2012-07-08,0.0,21.2,80,54,66,0.00
2012-07-09,0.0,21.2,82,56,70,0.00
2012-07-10,0.0,21.2,86,60,72,0.00
2012-07-11,0.0,21.2,84,62,69,0.00
2012-07-12,0.0,21.2,85,61,72,0.00
2012-07-13,0.0,21.2,77,57,65,0.00
2012-07-14,0.0,21.2,66,53,59,0.10
2012-07-15,0.0,21.3,64,52,57,0.00
2012-07-16,0.0,21.3,73,50,58,0.10
2012-07-17,0.0,21.4,74,49,62,0.00
2012-07-18,0.0,21.4,78,55,66,0.00
2012-07-19,0.0,21.4,79,58,67,0.00
2012-07-20,0.0,21.4,80,58,66,0.00
2012-07-21,0.0,21.4,81,57,66,0.00
2012-07-22,0.0,21.4,78,55,66,0.10
2012-07-23,0.0,21.5,77,54,62,0.10
2012-07-24,0.0,21.6,71,55,62,0.00
2012-07-25,0.0,21.6,76,55,65,0.00
2012-07-26,0.0,21.6,82,59,70,0.00
2012-07-27,0.0,21.6,79,60,68,0.00
2012-07-28,0.0,21.6,81,60,68,0.00
2012-07-29,0.0,21.6,80,58,68,0.00
2012-07-30,0.0,21.6,82,59,68,0.00
2012-07-31,0.0,21.6,79,58,65,0.00
2012-08-01,0.0,21.6,79,56,68,0.00
2012-08-02,0.0,21.6,79,58,68,0.00
2012-08-03,0.0,21.6,76,57,65,0.00
2012-08-04,0.0,21.6,78,56,67,0.00
2012-08-05,0.0,21.6,83,60,69,0.00
2012-08-06,0.0,21.6,79,57,68,0.00
2012-08-07,0.0,21.6,84,59,71,0.00
2012-08-08,0.0,21.6,86,63,72,0.00
2012-08-09,0.0,21.6,81,62,70,0.00
2012-08-10,0.0,21.6,79,54,67,0.10
2012-08-11,0.0,21.7,76,52,64,0.00
2012-08-12,0.0,21.7,82,57,68,0.00
2012-08-13,0.0,21.7,78,59,67,0.00
2012-08-14,0.0,21.7,77,57,66,0.00
2012-08-15,0.0,21.7,81,58,68,0.00
2012-08-16,0.0,21.7,80,62,70,0.00
2012-08-17,0.0,21.7,79,61,69,0.00
2012-08-18,0.0,21.7,80,57,68,0.00
2012-08-19,0.0,21.7,80,55,66,0.00
2012-08-20,0.0,21.7,74,56,64,0.00
2012-08-21,0.0,21.7,80,54,66,0.00
2012-08-22,0.0,21.7,72,57,63,0.00
2012-08-23,0.0,21.7,77,55,64,0.00
2012-08-24,0.0,21.7,76,55,64,0.00
2012-08-25,0.0,21.7,74,55,64,0.00
2012-08-26,0.0,21.7,80,58,67,0.00
2012-08-27,0.0,21.7,80,57,68,0.00
2012-08-28,0.0,21.7,83,60,70,0.00
2012-08-29,0.0,21.7,81,60,70,0.00
2012-08-30,0.0,21.7,77,54,65,0.00
2012-08-31,0.0,21.7,74,51,59,0.10
2012-09-01,0.0,21.8,68,48,55,0.50
2012-09-02,0.0,22.3,71,47,59,0.10
2012-09-03,0.0,22.4,74,52,62,0.00
2012-09-04,0.0,22.4,74,53,63,0.00
2012-09-05,0.0,22.4,75,54,64,0.00
2012-09-06,0.0,22.4,75,50,61,0.00
2012-09-07,0.0,22.4,68,50,58,0.00
2012-09-08,0.0,22.4,71,49,60,0.00
2012-09-09,0.0,22.4,76,52,64,0.10
2012-09-10,0.0,22.5,70,52,59,0.00
2012-09-11,0.0,22.5,64,47,55,0.00
2012-09-12,0.0,22.5,64,45,53,0.00
2012-09-13,0.0,22.5,70,44,56,0.00
2012-09-14,0.0,22.5,72,50,60,0.00
2012-09-15,0.0,22.5,74,52,62,0.00
2012-09-16,0.0,22.5,73,53,61,0.00
2012-09-17,0.0,22.5,65,47,55,0.10
2012-09-18,0.0,22.6,67,48,56,0.00
2012-09-19,0.0,22.6,70,52,59,0.00
2012-09-20,0.0,22.6,70,52,59,0.00
2012-09-21,0.0,22.6,71,51,60,0.00
2012-09-22,0.0,22.6,73,52,62,0.00
2012-09-23,0.0,22.6,72,48,61,0.00
2012-09-24,0.0,22.6,57,45,50,0.10
2012-09-25,0.0,22.7,47,41,44,0.50
2012-09-26,0.0,23.2,58,43,49,0.00
2012-09-27,0.0,23.2,62,45,52,0.00
2012-09-28,0.0,23.2,65,45,55,0.00
2012-09-29,0.0,23.2,67,49,57,0.00
2012-09-30,0.0,23.2,66,51,57,0.00
2012-10-01,0.0,0.0,67,49,56,0.00
2012-10-02,0.0,0.0,67,50,58,0.00
2012-10-03,0.0,0.0,61,36,51,0.10
2012-10-04,0.0,0.1,59,30,45,0.00
2012-10-05,0.0,0.1,50,34,41,0.10
2012-10-06,0.0,0.2,49,28,38,0.00
2012-10-07,0.0,0.2,50,29,39,0.00
2012-10-08,0.0,0.2,59,36,47,0.00
2012-10-09,0.0,0.2,61,43,51,0.00
2012-10-10,0.0,0.2,65,45,54,0.00
2012-10-11,0.0,0.2,65,47,54,0.00
2012-10-12,0.0,0.2,52,35,44,0.60
2012-10-13,0.0,0.8,44,35,40,0.10
2012-10-14,0.0,0.9,53,38,45,0.00
2012-10-15,0.0,0.9,60,39,49,0.00
2012-10-16,0.0,0.9,60,35,47,0.00
2012-10-17,0.0,0.9,43,30,36,0.10
2012-10-18,0.0,1.0,52,34,42,0.00
2012-10-19,0.0,1.0,60,41,50,0.00
2012-10-20,0.0,1.0,65,45,54,0.00
2012-10-21,0.0,1.0,55,43,49,0.00
2012-10-22,0.0,1.0,58,40,49,0.00
2012-10-23,0.0,1.0,44,27,32,0.50
2012-10-24,0.6,1.5,35,24,28,0.30
2012-10-25,0.8,1.8,31,21,25,0.60
2012-10-26,1.0,2.4,36,19,26,0.00
2012-10-27,0.8,2.4,44,27,36,0.10
2012-10-28,0.3,2.5,51,37,44,0.00
2012-10-29,0.2,2.5,57,42,48,0.00
2012-10-30,0.0,2.5,,,,0.00
2012-10-31,0.0,2.5,62,,48,0.00
2012-11-01,0.0,2.5,57,42,48,0.00
2012-11-02,0.0,2.5,50,34,42,0.00
2012-11-03,0.0,2.5,51,36,42,0.10
2012-11-04,0.0,2.6,53,39,45,0.00
2012-11-05,0.0,2.6,52,39,45,0.00
2012-11-06,0.0,2.6,56,41,47,0.10
2012-11-07,0.0,2.7,59,42,49,0.00
2012-11-08,0.0,2.7,57,41,49,0.00
2012-11-09,0.0,2.7,48,22,30,1.40
2012-11-10,1.2,4.1,23,16,20,1.00
2012-11-11,2.0,5.1,22,9,16,0.80
2012-11-12,2.6,5.9,32,11,22,0.10
2012-11-13,2.7,6.0,41,23,31,0.00
2012-11-14,2.5,6.0,47,29,35,0.10
2012-11-15,2.3,6.1,47,28,36,0.00
2012-11-16,2.3,6.1,46,34,38,0.00
2012-11-17,2.3,6.1,42,34,37,0.10
2012-11-18,2.3,6.2,43,34,37,0.00
2012-11-19,2.3,6.2,46,33,38,0.00
2012-11-20,2.3,6.2,51,33,41,0.00
2012-11-21,2.3,6.2,52,35,43,0.00
2012-11-22,2.3,6.2,37,28,32,0.00
2012-11-23,2.3,6.2,49,29,38,0.10
2012-11-24,2.3,6.3,51,38,42,0.00
2012-11-25,2.3,6.3,45,30,37,0.00
2012-11-26,2.3,6.3,40,30,34,0.10
2012-11-27,2.3,6.4,48,30,39,0.10
2012-11-28,2.3,6.5,49,35,43,0.00
2012-11-29,2.3,6.5,47,35,40,0.00
2012-11-30,2.3,6.5,46,34,39,0.00
2012-12-01,2.3,6.5,45,36,40,0.00
2012-12-02,2.3,6.5,44,28,38,0.40
2012-12-03,2.7,6.9,35,23,28,0.00
2012-12-04,2.7,6.9,41,25,35,0.20
2012-12-05,2.9,7.1,45,35,38,0.10
2012-12-06,3.0,7.2,42,31,35,0.00
2012-12-07,3.0,7.2,33,25,29,0.10
2012-12-08,3.1,7.3,31,15,22,0.30
2012-12-09,3.4,7.6,21,10,14,0.40
2012-12-10,3.5,8.0,25,12,21,0.10
2012-12-11,3.6,8.1,34,23,28,0.10
2012-12-12,3.7,8.2,36,30,33,0.00
2012-12-13,3.7,8.2,36,28,32,0.00
2012-12-14,3.7,8.2,40,27,31,0.20
2012-12-15,3.9,8.4,28,22,24,0.40
2012-12-16,4.4,8.8,26,20,23,0.20
2012-12-17,4.6,9.0,37,24,30,0.30
2012-12-18,5.0,9.3,24,10,19,0.30
2012-12-19,5.1,9.6,16,4,9,0.00
2012-12-20,5.1,9.6,29,4,18,0.00
2012-12-21,5.1,9.6,36,21,28,0.00
2012-12-22,5.1,9.6,42,26,33,0.10
2012-12-23,5.2,9.7,34,25,29,0.00
2012-12-24,5.2,9.7,29,14,23,0.60
2012-12-25,5.9,10.3,24,13,17,0.00
2012-12-26,5.9,10.3,24,17,20,0.70
2012-12-27,6.6,11.0,21,14,17,0.30
2012-12-28,6.9,11.3,22,9,15,0.00
2012-12-29,6.9,11.3,26,8,16,0.00
2012-12-30,6.9,11.3,26,12,17,0.00
2012-12-31,6.9,11.3,15,6,10,0.00
2013-01-01,6.9,11.3,20,7,11,0.00
2013-01-02,6.9,11.3,24,6,14,0.00
2013-01-03,6.9,11.3,27,8,17,0.00
2013-01-04,6.9,11.3,33,16,22,0.00
2013-01-05,6.9,11.3,34,16,25,0.00
2013-01-06,6.9,11.3,38,24,30,0.00
2013-01-07,6.9,11.3,37,22,28,0.20
2013-01-08,7.0,11.5,31,24,28,0.00
2013-01-09,7.0,11.5,43,23,32,0.10
2013-01-10,7.1,11.6,44,13,24,0.50
2013-01-11,7.6,12.1,16,7,11,0.70
2013-01-12,8.1,12.8,13,-7,4,0.30
2013-01-13,8.2,13.1,10,-9,-2,0.00
2013-01-14,8.2,13.1,8,-9,-1,0.00
2013-01-15,8.2,13.1,18,2,9,0.00
2013-01-16,8.2,13.1,32,8,20,0.00
2013-01-17,8.2,13.1,42,20,30,0.00
2013-01-18,8.2,13.1,40,24,30,0.00
2013-01-19,8.2,13.1,39,26,31,0.00
2013-01-20,8.2,13.1,37,26,30,0.00
2013-01-21,8.2,13.1,44,26,33,0.00
2013-01-22,8.2,13.1,49,30,37,0.00
2013-01-23,8.2,13.1,49,33,40,0.00
2013-01-24,8.2,13.1,41,32,35,0.00
2013-01-25,8.2,13.1,40,32,35,0.20
2013-01-26,8.5,13.3,41,31,35,0.00
2013-01-27,8.5,13.3,37,18,28,0.60
2013-01-28,9.2,13.9,23,11,16,0.20
2013-01-29,9.3,14.1,23,12,17,0.20
2013-01-30,9.6,14.3,28,18,24,0.50
2013-01-31,10.1,14.8,33,27,28,0.00
2013-02-01,10.1,14.8,39,24,29,0.00
2013-02-02,10.1,14.8,42,23,29,0.00
2013-02-03,10.1,14.8,38,26,30,0.00
2013-02-04,10.1,14.8,38,23,30,0.00
2013-02-05,10.1,14.8,50,26,37,0.00
2013-02-06,10.1,14.8,37,22,30,0.00
2013-02-07,10.1,14.8,41,16,28,0.00
2013-02-08,10.1,14.8,38,22,27,0.00
2013-02-09,10.1,14.8,25,18,21,0.30
2013-02-10,10.3,15.1,25,12,18,0.10
2013-02-11,10.3,15.2,24,9,13,0.00
2013-02-12,10.3,15.2,24,8,17,0.00
2013-02-13,10.3,15.2,30,19,24,0.00
2013-02-14,10.3,15.2,31,19,25,0.00
2013-02-15,10.3,15.2,34,21,26,0.00
2013-02-16,10.3,15.2,44,23,34,0.00
2013-02-17,10.3,15.2,37,16,27,0.10
2013-02-18,10.3,15.3,31,14,23,0.00
2013-02-19,10.3,15.3,43,22,30,0.00
2013-02-20,10.3,15.3,37,21,27,0.10
2013-02-21,10.4,15.4,24,12,18,0.10
2013-02-22,10.5,15.5,26,13,18,0.10
2013-02-23,10.6,15.6,23,15,18,0.80
2013-02-24,11.5,16.4,28,11,16,0.00
2013-02-25,11.5,16.4,29,10,18,0.00
2013-02-26,11.5,16.4,24,8,17,0.30
2013-02-27,11.8,16.7,26,7,17,0.00
2013-02-28,11.8,16.7,35,15,26,0.00
2013-03-01,11.8,16.7,42,27,33,0.00
2013-03-02,11.8,16.7,49,29,37,0.00
2013-03-03,11.8,16.7,40,31,34,0.80
2013-03-04,12.8,17.5,31,15,23,0.00
2013-03-05,12.8,17.5,49,15,31,0.00
2013-03-06,12.8,17.5,49,29,38,0.00
2013-03-07,12.8,17.5,44,26,33,0.00
2013-03-08,12.8,17.5,39,30,33,0.30
2013-03-09,13.1,17.8,40,21,29,0.00
2013-03-10,13.1,17.8,41,21,30,0.00
2013-03-11,13.1,17.8,44,27,35,0.00
2013-03-12,13.1,17.8,45,32,37,0.00
2013-03-13,13.1,17.8,53,34,44,0.00
2013-03-14,12.7,17.8,61,38,50,0.00
2013-03-15,12.3,17.8,56,41,48,0.00
2013-03-16,11.8,17.8,46,34,40,0.00
2013-03-17,11.8,17.8,36,23,30,0.20
2013-03-18,12.0,18.0,39,24,31,0.00
2013-03-19,12.0,18.0,45,24,34,0.00
2013-03-20,12.0,18.0,41,33,36,0.10
2013-03-21,12.1,18.1,40,17,26,0.60
2013-03-22,12.7,18.7,25,15,19,0.40
2013-03-23,13.1,19.1,28,11,17,0.10
2013-03-24,13.2,19.2,30,11,19,0.10
2013-03-25,13.3,19.3,40,13,28,0.00
2013-03-26,13.3,19.3,50,29,37,0.00
2013-03-27,13.3,19.3,53,32,42,0.00
2013-03-28,12.9,19.3,55,35,44,0.00
2013-03-29,12.2,19.3,53,38,45,0.00
2013-03-30,11.3,19.3,53,35,44,0.00
2013-03-31,10.5,19.3,56,35,46,0.00
2013-04-01,9.2,19.3,45,33,38,0.80
2013-04-02,10.0,20.1,48,32,38,0.20
2013-04-03,10.2,20.3,53,36,44,0.00
2013-04-04,9.6,20.3,58,38,48,0.00
2013-04-05,8.9,20.3,48,34,40,0.40
2013-04-06,9.0,20.7,48,35,40,0.00
2013-04-07,8.9,20.7,49,35,42,0.00
2013-04-08,8.1,20.7,43,17,32,1.10
2013-04-09,9.4,21.8,24,13,17,0.20
2013-04-10,9.6,22.0,41,13,32,0.00
2013-04-11,9.6,22.0,44,31,35,0.30
2013-04-12,9.9,22.3,47,30,39,0.00
2013-04-13,9.3,22.3,44,23,37,0.20
2013-04-14,9.4,22.5,36,19,28,0.10
2013-04-15,9.5,22.6,37,24,29,0.30
2013-04-16,9.8,22.9,30,18,25,0.10
2013-04-17,10.0,23.0,35,16,23,0.00
2013-04-18,10.3,23.0,37,18,28,0.00
2013-04-19,10.3,23.0,42,26,34,0.40
2013-04-20,10.1,23.4,42,32,35,0.40
2013-04-21,10.7,23.8,51,30,41,0.00
2013-04-22,10.2,23.8,41,25,35,0.00
2013-04-23,10.2,23.8,39,18,30,0.00
2013-04-24,10.0,23.8,49,26,38,0.00
2013-04-25,9.3,23.8,51,33,42,0.00
2013-04-26,8.5,23.8,55,38,46,0.00
2013-04-27,7.2,23.8,58,42,50,0.00
2013-04-28,5.6,23.8,61,45,53,0.00
2013-04-29,4.1,23.8,60,40,50,0.00
2013-04-30,2.9,23.8,47,28,40,0.00
2013-05-01,1.6,23.8,38,24,30,0.00
2013-05-02,1.4,23.8,49,23,38,0.00
2013-05-03,0.7,23.8,56,37,47,0.00
2013-05-04,0.5,23.8,56,36,45,0.00
2013-05-05,0.2,23.8,59,34,46,0.00
2013-05-06,0.0,23.8,57,39,45,0.10
2013-05-07,0.0,23.9,53,35,43,0.00
2013-05-08,0.0,23.9,50,35,42,0.00
2013-05-09,0.0,23.9,60,37,48,0.00
2013-05-10,0.0,23.9,64,42,52,0.00
2013-05-11,0.0,23.9,66,46,55,0.00
2013-05-12,0.0,23.9,69,50,60,0.00
2013-05-13,0.0,23.9,75,53,64,0.00
2013-05-14,0.0,23.9,72,53,63,0.00
2013-05-15,0.0,23.9,72,49,58,0.00
2013-05-16,0.0,23.9,65,47,55,0.00
2013-05-17,0.0,23.9,54,40,46,0.20
2013-05-18,0.0,24.1,48,37,40,0.80
2013-05-19,0.0,24.9,49,34,41,0.30
2013-05-20,0.0,25.2,49,37,42,0.10
2013-05-21,0.0,25.3,60,40,51,0.00
2013-05-22,0.0,25.3,69,34,53,0.00
2013-05-23,0.0,25.3,59,30,44,0.00
2013-05-24,0.0,25.3,62,36,49,0.00
2013-05-25,0.0,25.3,66,46,57,0.00
2013-05-26,0.0,25.3,67,46,56,0.00
2013-05-27,0.0,25.3,60,44,50,0.00
2013-05-28,0.0,25.3,51,36,42,0.70
2013-05-29,0.0,26.0,52,36,42,0.10
2013-05-30,0.0,26.1,52,35,43,0.00
2013-05-31,0.0,26.1,53,37,45,0.00
2013-06-01,0.0,26.1,62,40,52,0.00
2013-06-02,0.0,26.1,74,47,62,0.00
